date,week_id,week_of_year
2020-06-08,545,23
2020-06-09,545,23
2020-06-10,545,23
2020-06-11,545,23
2020-06-12,546,24
2020-06-13,546,24
2020-06-14,546,24
2020-06-15,546,24
2020-06-16,546,24
2020-06-17,546,24
2020-06-18,546,24
2020-06-19,547,25
2020-06-20,547,25
2020-06-21,547,25
2020-06-22,547,25
2020-06-23,547,25
2020-06-24,547,25
2020-06-25,547,25
2020-06-26,548,26
2020-06-27,548,26
2020-06-28,548,26
2020-06-29,548,26
2020-06-30,548,26
2020-07-01,548,26
2020-07-02,548,26
2020-07-03,549,27
2020-07-04,549,27
2020-07-05,549,27
2020-07-06,549,27
2020-07-07,549,27
2020-07-08,549,27
2020-07-09,549,27
2020-07-10,550,28
2020-07-11,550,28
2020-07-12,550,28
2020-07-13,550,28
2020-07-14,550,28
2020-07-15,550,28
2020-07-16,550,28
2020-07-17,551,29
2020-07-18,551,29
2020-07-19,551,29
2020-07-20,551,29
2020-07-21,551,29
2020-07-22,551,29
2020-07-23,551,29
2020-07-24,552,30
2020-07-25,552,30
2020-07-26,552,30
2020-07-27,552,30
2020-07-28,552,30
2020-07-29,552,30
2020-07-30,552,30
2020-07-31,553,31
2020-08-01,553,31
2020-08-02,553,31
2020-08-03,553,31
2020-08-04,553,31
2020-08-05,553,31
2020-08-06,553,31
2020-08-07,554,32
2020-08-08,554,32
2020-08-09,554,32
2020-08-10,554,32
2020-08-11,554,32
2020-08-12,554,32
2020-08-13,554,32
2020-08-14,555,33
2020-08-15,555,33
2020-08-16,555,33
2020-08-17,555,33
2020-08-18,555,33
2020-08-19,555,33
2020-08-20,555,33
2020-08-21,556,34
2020-08-22,556,34
2020-08-23,556,34
2020-08-24,556,34
2020-08-25,556,34
2020-08-26,556,34
2020-08-27,556,34
2020-08-28,557,35
2020-08-29,557,35
2020-08-30,557,35
2020-08-31,557,35
2020-09-01,557,35
2020-09-02,557,35
2020-09-03,557,35
2020-09-04,558,36
2020-09-05,558,36
2020-09-06,558,36
2020-09-07,558,36
2020-09-08,558,36
2020-09-09,558,36
2020-09-10,558,36
2020-09-11,559,37
2020-09-12,559,37
2020-09-13,559,37
2020-09-14,559,37
2020-09-15,559,37
2020-09-16,559,37
2020-09-17,559,37
2020-09-18,560,38
2020-09-19,560,38
2020-09-20,560,38
2020-09-21,560,38
2020-09-22,560,38
2020-09-23,560,38
2020-09-24,560,38
2020-09-25,561,39
2020-09-26,561,39
2020-09-27,561,39
2020-09-28,561,39
2020-09-29,561,39
2020-09-30,561,39
2020-10-01,561,39
2020-10-02,562,40
2020-10-03,562,40
2020-10-04,562,40
2020-10-05,562,40
2020-10-06,562,40
2020-10-07,562,40
2020-10-08,562,40
2020-10-09,563,41
2020-10-10,563,41
2020-10-11,563,41
2020-10-12,563,41
2020-10-13,563,41
2020-10-14,563,41
2020-10-15,563,41
2020-10-16,564,42
2020-10-17,564,42
2020-10-18,564,42
2020-10-19,564,42
2020-10-20,564,42
2020-10-21,564,42
2020-10-22,564,42
2020-10-23,565,43
2020-10-24,565,43
2020-10-25,565,43
2020-10-26,565,43
2020-10-27,565,43
2020-10-28,565,43
2020-10-29,565,43
2020-10-30,566,44
2020-10-31,566,44
2020-11-01,566,44
2020-11-02,566,44
2020-11-03,566,44
2020-11-04,566,44
2020-11-05,566,44
2020-11-06,567,45
2020-11-07,567,45
2020-11-08,567,45
2020-11-09,567,45
2020-11-10,567,45
2020-11-11,567,45
2020-11-12,567,45
2020-11-13,568,46
2020-11-14,568,46
2020-11-15,568,46
2020-11-16,568,46
2020-11-17,568,46
2020-11-18,568,46
2020-11-19,568,46
2020-11-20,569,47
2020-11-21,569,47
2020-11-22,569,47
2020-11-23,569,47
2020-11-24,569,47
2020-11-25,569,47
2020-11-26,569,47
2020-11-27,570,48
2020-11-28,570,48
2020-11-29,570,48
2020-11-30,570,48
2020-12-01,570,48
2020-12-02,570,48
2020-12-03,570,48
2020-12-04,571,49
2020-12-05,571,49
2020-12-06,571,49
2020-12-07,571,49
2020-12-08,571,49
2020-12-09,571,49
2020-12-10,571,49
2020-12-11,572,50
2020-12-12,572,50
2020-12-13,572,50
2020-12-14,572,50
2020-12-15,572,50
2020-12-16,572,50
2020-12-17,572,50
2020-12-18,573,51
2020-12-19,573,51
2020-12-20,573,51
2020-12-21,573,51
2020-12-22,573,51
2020-12-23,573,51
2020-12-24,573,51
2020-12-25,574,52
2020-12-26,574,52
2020-12-27,574,52
2020-12-28,574,52
2020-12-29,574,52
2020-12-30,574,52
2020-12-31,574,52
